Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ashley,2022-03-05 10:26:12,00:01:37,,Trailer: The Weekend Away,TRAILER,FireTV 4K Stick 2018,00:01:37,Not latest view,US (United States)
Ashley,2022-03-05 10:24:19,00:01:50,,Season 2 Trailer: Love Is Blind,TRAILER,FireTV 4K Stick 2018,00:01:50,Not latest view,US (United States)
Ashley,2022-03-05 10:23:05,00:01:12,Autoplayed: user action: None; ,Season 1 Trailer: PIECES OF HER,TRAILER,FireTV 4K Stick 2018,00:01:12,Not latest view,US (United States)
Ashley,2022-03-05 09:43:00,00:40:03,,Worst Roommate Ever: Season 1: Roommate Wanted - Part 2 (Episode 5),,FireTV 4K Stick 2018,00:40:07,00:40:07,US (United States)
Ashley,2022-03-05 09:04:34,00:37:46,,Worst Roommate Ever: Season 1: Roommate Wanted - Part 1 (Episode 4),,FireTV 4K Stick 2018,00:37:51,00:37:51,US (United States)
Ashley,2022-03-05 08:03:10,01:01:22,,Worst Roommate Ever: Season 1: Marathon Man (Episode 3),,FireTV 4K Stick 2018,01:01:25,01:01:25,US (United States)
Ashley,2022-03-05 07:19:12,00:43:55,,Worst Roommate Ever: Season 1: Be Careful of the Quiet Ones (Episode 2),,FireTV 4K Stick 2018,00:43:59,00:43:59,US (United States)
Ashley,2022-03-05 06:31:29,00:47:40,Autoplayed: user action: User_Interaction; ,Worst Roommate Ever: Season 1: Call Me Grandma (Episode 1),,FireTV 4K Stick 2018,00:47:40,00:47:40,US (United States)
Ashley,2022-03-05 06:31:08,00:00:18,,Season 1 Trailer: Worst Roommate Ever,TRAILER,FireTV 4K Stick 2018,00:00:18,00:00:18,US (United States)
Ashley,2022-03-05 06:29:53,00:01:11,,Season 1 Trailer: PIECES OF HER,TRAILER,FireTV 4K Stick 2018,00:01:11,Not latest view,US (United States)
Ashley,2022-03-05 06:29:42,00:00:10,Autoplayed: user action: None; ,Season 2 Trailer: Love Is Blind,TRAILER,FireTV 4K Stick 2018,00:00:10,Not latest view,US (United States)
Ashley,2022-03-05 05:00:55,01:28:45,Autoplayed: user action: User_Interaction; ,Feo pero sabroso,,FireTV 4K Stick 2018,01:28:45,01:28:45,US (United States)
Ashley,2022-03-05 04:55:28,00:00:17,Autoplayed: user action: None; ,Si saben cómo me pongo ¿pa' qué me invitan?,,FireTV 4K Stick 2018,00:00:17,00:00:17,US (United States)
Ashley,2022-03-05 03:22:14,01:27:43,,Si saben cómo me pongo ¿pa' qué me invitan?,,FireTV 4K Stick 2018,01:27:43,Not latest view,US (United States)
Ashley,2022-03-02 06:09:24,01:18:52,,Inventing Anna: Limited Series: Dangerously Close (Episode 9),,FireTV 4K Stick 2018,01:19:05,01:19:05,US (United States)
Ashley,2022-03-02 05:15:17,00:54:03,Autoplayed: user action: User_Interaction; ,Inventing Anna: Limited Series: Too Rich for Her Blood (Episode 8),,FireTV 4K Stick 2018,01:09:11,01:09:11,US (United States)
Ashley,2022-03-02 04:32:11,00:15:02,,Inventing Anna: Limited Series: Too Rich for Her Blood (Episode 8),,FireTV 4K Stick 2018,00:15:09,Not latest view,US (United States)
Ashley,2022-03-02 03:35:45,00:56:24,,Inventing Anna: Limited Series: Cash on Delivery (Episode 7),,FireTV 4K Stick 2018,00:56:37,00:56:37,US (United States)
Ashley,2022-03-02 02:39:13,00:56:30,,Inventing Anna: Limited Series: Friends in Low Places (Episode 6),,FireTV 4K Stick 2018,00:56:43,00:56:43,US (United States)
Ashley,2022-03-02 01:27:21,01:11:50,,Inventing Anna: Limited Series: Check Out Time (Episode 5),,FireTV 4K Stick 2018,01:12:03,01:12:03,US (United States)
Ashley,2022-03-02 00:11:34,01:14:41,Autoplayed: user action: User_Interaction; ,Inventing Anna: Limited Series: A Wolf in Chic Clothing (Episode 4),,FireTV 4K Stick 2018,00:55:48,00:55:48,US (United States)
Ashley,2022-03-01 23:09:47,01:01:45,,"Inventing Anna: Limited Series: Two Birds, One Throne (Episode 3)",,FireTV 4K Stick 2018,01:01:58,01:01:58,US (United States)
Ashley,2022-03-01 22:02:52,01:06:43,Autoplayed: user action: User_Interaction; ,Inventing Anna: Limited Series: The Devil Wore Anna (Episode 2),,FireTV 4K Stick 2018,01:04:21,01:04:21,US (United States)
Ashley,2022-03-01 21:00:12,01:01:42,,Inventing Anna: Limited Series: Life of a VIP (Episode 1),,FireTV 4K Stick 2018,01:01:43,01:01:43,US (United States)
Ashley,2022-03-01 20:59:55,00:00:07,Autoplayed: user action: None; ,Hook Clip 5: Inventing Anna,HOOK,FireTV 4K Stick 2018,00:00:07,00:00:07,US (United States)
Ashley,2022-01-11 07:48:51,00:16:26,,The Standups: Season 3: Mark Normand (Episode 3),,FireTV 4K Stick 2018,00:16:30,00:16:30,US (United States)
Ashley,2022-01-11 07:17:36,00:31:13,,The Standups: Season 3: Naomi Ekperigin (Episode 2),,FireTV 4K Stick 2018,00:31:16,00:31:16,US (United States)
Ashley,2022-01-11 06:45:10,00:29:45,Autoplayed: user action: User_Interaction; ,The Standups: Season 3: Brian Simpson (Episode 1),,FireTV 4K Stick 2018,00:29:07,00:29:07,US (United States)
Ashley,2022-01-11 06:44:40,00:00:11,Autoplayed: user action: None; ,Season 6 Relatable Clip: Queer Eye,HOOK,FireTV 4K Stick 2018,00:00:11,00:00:11,US (United States)
Ashley,2021-12-19 06:09:16,01:39:11,,Love Hard,,FireTV 4K Stick 2018,01:39:13,01:39:13,US (United States)
Ashley,2021-12-19 05:18:16,00:50:56,,The Witcher: Season 2: Family (Episode 8),,FireTV 4K Stick 2018,00:51:02,00:51:02,US (United States)
Ashley,2021-12-19 05:06:28,00:11:41,,The Witcher: Season 2: Voleth Meir (Episode 7),,FireTV 4K Stick 2018,00:50:25,00:50:25,US (United States)
Ashley,2021-12-19 04:00:04,00:38:41,,The Witcher: Season 2: Voleth Meir (Episode 7),,FireTV 4K Stick 2018,00:38:47,Not latest view,US (United States)
Ashley,2021-12-19 03:07:03,00:52:58,,The Witcher: Season 2: Dear Friend... (Episode 6),,FireTV 4K Stick 2018,00:53:04,00:53:04,US (United States)
Ashley,2021-12-19 02:14:41,00:52:20,,The Witcher: Season 2: Turn Your Back (Episode 5),,FireTV 4K Stick 2018,00:52:26,00:52:26,US (United States)
Ashley,2021-12-19 01:22:31,00:51:54,,The Witcher: Season 2: Redanian Intelligence (Episode 4),,FireTV 4K Stick 2018,00:52:00,00:52:00,US (United States)
Ashley,2021-12-19 00:27:21,00:55:08,,The Witcher: Season 2: What Is Lost (Episode 3),,FireTV 4K Stick 2018,00:55:13,00:55:13,US (United States)
Ashley,2021-12-18 23:33:00,00:54:18,,The Witcher: Season 2: Kaer Morhen (Episode 2),,FireTV 4K Stick 2018,00:54:23,00:54:23,US (United States)
Ashley,2021-12-18 22:29:50,00:59:18,,The Witcher: Season 2: A Grain of Truth (Episode 1),,FireTV 4K Stick 2018,00:59:19,00:59:19,US (United States)
Ashley,2021-12-18 22:26:43,00:03:04,,Season 1 Recap: The Witcher,RECAP,FireTV 4K Stick 2018,00:03:04,00:03:04,US (United States)
Ashley,2021-12-05 16:25:53,00:19:18,,Explained: Season 1: Music (Episode 20),,LG 2016 MStar M2 Low DTV Smart TV,00:19:18,00:19:18,US (United States)
Ashley,2021-12-05 07:22:49,00:00:08,Autoplayed: user action: None; ,Sex Education: Season 2: Episode 4,,LG 2016 MStar M2 Low DTV Smart TV,00:00:14,00:00:14,US (United States)
Ashley,2021-12-05 06:35:18,00:47:26,,Sex Education: Season 2: Episode 3,,LG 2016 MStar M2 Low DTV Smart TV,00:47:32,00:47:32,US (United States)
Ashley,2021-12-05 05:45:53,00:49:15,,Sex Education: Season 2: Episode 2,,LG 2016 MStar M2 Low DTV Smart TV,00:49:21,00:49:21,US (United States)
Ashley,2021-12-05 04:55:56,00:49:49,,Sex Education: Season 2: Episode 1,,LG 2016 MStar M2 Low DTV Smart TV,00:49:49,00:49:49,US (United States)
Ashley,2021-12-04 04:41:18,00:00:06,Autoplayed: user action: None; ,Explained: Season 1: Music (Episode 20),,LG 2016 MStar M2 Low DTV Smart TV,00:00:10,Not latest view,US (United States)
Ashley,2021-12-04 04:15:35,00:25:35,,Explained: Season 2: Cults (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,00:25:39,00:25:39,US (United States)
Ashley,2021-12-04 03:52:50,00:22:38,,Explained: Season 2: Billionaires (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:22:42,00:22:42,US (United States)
Ashley,2021-12-04 03:28:32,00:24:10,,Explained: Season 3: Country Music (Episode 13),,LG 2016 MStar M2 Low DTV Smart TV,00:24:14,00:24:14,US (United States)
Ashley,2021-12-04 03:08:49,00:19:35,,Explained: Season 3: Fairy Tales (Episode 14),,LG 2016 MStar M2 Low DTV Smart TV,00:23:56,00:23:56,US (United States)
Ashley,2021-12-04 01:50:37,00:04:23,,Explained: Season 3: Fairy Tales (Episode 14),,LG 2016 MStar M2 Low DTV Smart TV,00:04:23,Not latest view,US (United States)
Ashley,2021-12-04 00:40:38,00:01:27,Autoplayed: user action: None; ,Season 1 Trailer: School of Chocolate,TRAILER,LG 2016 MStar M2 Low DTV Smart TV,00:01:27,00:01:27,US (United States)
Ashley,2021-12-04 00:28:17,00:12:08,,Single All The Way,,LG 2016 MStar M2 Low DTV Smart TV,01:38:49,01:38:49,US (United States)
Ashley,2021-12-03 18:03:09,01:26:42,,Single All The Way,,LG 2016 MStar M2 Low DTV Smart TV,01:26:42,Not latest view,US (United States)
Ashley,2021-11-22 11:21:08,00:56:24,,You: Season 3: What Is Love? (Episode 10),,LG 2016 MStar M2 Low DTV Smart TV,00:57:50,00:57:50,US (United States)
Ashley,2021-11-22 10:35:35,00:45:24,,You: Season 3: Red Flag (Episode 9),,LG 2016 MStar M2 Low DTV Smart TV,00:46:24,00:46:24,US (United States)
Ashley,2021-11-22 09:47:05,00:48:21,,You: Season 3: Swing and a Miss (Episode 8),,LG 2016 MStar M2 Low DTV Smart TV,00:49:13,00:49:13,US (United States)
Ashley,2021-11-22 08:58:31,00:48:18,,You: Season 3: We're All Mad Here (Episode 7),,LG 2016 MStar M2 Low DTV Smart TV,00:49:06,00:49:06,US (United States)
Ashley,2021-11-22 08:08:00,00:50:21,,You: Season 3: W.O.M.B. (Episode 6),,LG 2016 MStar M2 Low DTV Smart TV,00:51:07,00:51:07,US (United States)
Ashley,2021-11-22 07:25:53,00:41:59,,You: Season 3: Into the Woods (Episode 5),,LG 2016 MStar M2 Low DTV Smart TV,00:42:45,00:42:45,US (United States)
Ashley,2021-11-22 06:40:56,00:44:49,,You: Season 3: Hands Across Madre Linda (Episode 4),,LG 2016 MStar M2 Low DTV Smart TV,00:44:49,00:44:49,US (United States)
Ashley,2021-11-21 08:41:02,00:02:51,,Trailer: Red Notice,TRAILER,LG 2016 MStar M2 Low DTV Smart TV,00:02:51,00:02:51,US (United States)
Ashley,2021-11-21 07:58:52,00:42:01,,Tiger King: Tiger King 2: Stark Raving Mad (Episode 5),,LG 2016 MStar M2 Low DTV Smart TV,00:42:09,00:42:09,US (United States)
Ashley,2021-11-21 07:17:31,00:41:04,,Tiger King: Tiger King 2: The Lyin' King (Episode 4),,LG 2016 MStar M2 Low DTV Smart TV,00:41:10,00:41:10,US (United States)
Ashley,2021-11-21 06:35:17,00:42:06,,Tiger King: Tiger King 2: Bounty Hunting (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:42:11,00:42:11,US (United States)
Ashley,2021-11-21 05:57:26,00:37:40,,Tiger King: Tiger King 2: The Carole Diaries (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:37:46,00:37:46,US (United States)
Ashley,2021-11-21 05:16:39,00:40:33,,Tiger King: Tiger King 2: Beg Your Pardon (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,00:40:33,00:40:33,US (United States)
Ashley,2021-11-02 13:48:19,00:02:06,,American Horror Story: Apocalypse: Boy Wonder (Episode 5),,Apple iPad 10.2 inch 8th Gen Wi-Fi iPad,00:02:13,00:02:13,US (United States)
Ashley,2021-11-02 13:07:18,00:41:00,,American Horror Story: Apocalypse: Could It Be...Satan? (Episode 4),,Apple iPad 10.2 inch 8th Gen Wi-Fi iPad,00:41:07,00:41:07,US (United States)
Ashley,2021-11-02 12:25:30,00:41:47,,American Horror Story: Apocalypse: Forbidden Fruit (Episode 3),,Apple iPad 10.2 inch 8th Gen Wi-Fi iPad,00:41:54,00:41:54,US (United States)
Ashley,2021-11-02 11:44:46,00:40:42,,American Horror Story: Apocalypse: The Morning After (Episode 2),,Apple iPad 10.2 inch 8th Gen Wi-Fi iPad,00:40:51,00:40:51,US (United States)
Ashley,2021-11-02 11:01:13,00:43:31,,American Horror Story: Apocalypse: The End (Episode 1),,Apple iPad 10.2 inch 8th Gen Wi-Fi iPad,00:43:39,00:43:39,US (United States)
Ashley,2021-11-02 10:16:59,00:44:14,,American Horror Story: Cult: Great Again (Episode 11),,Apple iPad 10.2 inch 8th Gen Wi-Fi iPad,00:44:21,00:44:21,US (United States)
Ashley,2021-11-02 09:27:14,00:49:43,,American Horror Story: Cult: Charles (Manson) in Charge (Episode 10),,Apple iPad 10.2 inch 8th Gen Wi-Fi iPad,00:49:50,00:49:50,US (United States)
Ashley,2021-11-02 08:37:34,00:49:37,,American Horror Story: Cult: Drink the Kool-Aid (Episode 9),,Apple iPad 10.2 inch 8th Gen Wi-Fi iPad,00:49:48,00:49:48,US (United States)
Ashley,2021-10-19 07:11:49,00:41:02,Autoplayed: user action: None; ,You: Season 3: Missing White Woman Syndrome (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:41:52,00:41:52,US (United States)
Ashley,2021-10-19 06:23:51,00:47:47,,You: Season 3: So I Married an Axe Murderer (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:49:05,00:49:05,US (United States)
Ashley,2021-10-19 05:33:42,00:49:59,,You: Season 3: And They Lived Happily Ever After (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,00:49:59,00:49:59,US (United States)
Ashley,2021-10-19 05:28:37,00:04:33,,You: Season 2: A Fresh Start (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,00:04:33,00:04:33,US (United States)
Ashley,2021-10-06 16:09:01,00:04:57,Autoplayed: user action: None; ,Explained: Season 2: Billionaires (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:05:01,Not latest view,US (United States)
Ashley,2021-10-06 15:46:58,00:21:52,,Explained: Season 2: Animal Intelligence (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:21:56,00:21:56,US (United States)
Ashley,2021-10-06 15:24:56,00:21:46,,Explained: Season 3: Time (Episode 12),,LG 2016 MStar M2 Low DTV Smart TV,00:21:46,00:21:46,US (United States)
Ashley,2021-09-26 07:32:35,00:09:58,Autoplayed: user action: None; ,The Great British Baking Show: Collection 8: Biscuit Week (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:10:10,00:10:10,US (United States)
Ashley,2021-09-26 06:25:03,01:07:22,,The Great British Baking Show: Collection 8: Cake Week (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,01:07:34,01:07:34,US (United States)
Ashley,2021-09-26 05:17:29,01:07:23,,The Great British Baking Show: Collection 9: Cake Week (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,01:07:23,01:07:23,US (United States)
Ashley,2021-09-25 16:23:00,00:14:56,Autoplayed: user action: None; ,Explained: Season 3: Plastic Surgery (Episode 10),,LG 2016 MStar M2 Low DTV Smart TV,00:15:00,00:15:00,US (United States)
Ashley,2021-09-25 16:00:09,00:22:41,,Explained: Season 3: Dance Crazes (Episode 11),,LG 2016 MStar M2 Low DTV Smart TV,00:22:41,00:22:41,US (United States)
Ashley,2021-09-13 22:31:48,00:15:58,Autoplayed: user action: None; ,Explained: Season 2: Athleisure (Episode 4),,LG 2016 MStar M2 Low DTV Smart TV,00:16:02,00:16:02,US (United States)
Ashley,2021-09-13 22:07:35,00:24:06,,Explained: Season 2: Coding (Episode 5),,LG 2016 MStar M2 Low DTV Smart TV,00:24:10,00:24:10,US (United States)
Ashley,2021-09-13 21:47:20,00:20:08,,Explained: Season 2: Pirates (Episode 6),,LG 2016 MStar M2 Low DTV Smart TV,00:20:12,00:20:12,US (United States)
Ashley,2021-09-13 21:26:40,00:20:32,,Explained: Season 2: The Next Pandemic (Episode 7),,LG 2016 MStar M2 Low DTV Smart TV,00:20:36,00:20:36,US (United States)
Ashley,2021-09-13 21:03:16,00:23:17,,Explained: Season 2: The Future of Meat (Episode 8),,LG 2016 MStar M2 Low DTV Smart TV,00:23:21,00:23:21,US (United States)
Ashley,2021-09-13 20:46:36,00:16:31,,Explained: Season 2: Beauty (Episode 9),,LG 2016 MStar M2 Low DTV Smart TV,00:16:35,00:16:35,US (United States)
Ashley,2021-09-13 20:23:35,00:22:53,,Explained: Season 2: Diamonds (Episode 10),,LG 2016 MStar M2 Low DTV Smart TV,00:22:57,00:22:57,US (United States)
Ashley,2021-09-13 20:03:15,00:20:13,,Explained: Season 3: Apologies (Episode 8),,LG 2016 MStar M2 Low DTV Smart TV,00:20:17,00:20:17,US (United States)
Ashley,2021-09-13 19:40:16,00:22:51,,Explained: Season 3: Hurricanes (Episode 9),,LG 2016 MStar M2 Low DTV Smart TV,00:22:55,00:22:55,US (United States)
Ashley,2021-09-13 19:16:16,00:23:38,,Explained: Season 3: Sugar (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,00:23:43,00:23:43,US (United States)
Ashley,2021-09-13 18:52:02,00:24:07,,Explained: Season 3: Royalty (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:24:11,00:24:11,US (United States)
Ashley,2021-09-13 18:27:08,00:24:47,,Explained: Season 3: Flags (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:24:52,00:24:52,US (United States)
Ashley,2021-09-13 18:07:02,00:19:58,,Explained: Season 3: Dogs (Episode 4),,LG 2016 MStar M2 Low DTV Smart TV,00:20:02,00:20:02,US (United States)
Ashley,2021-09-13 17:43:30,00:23:22,,Explained: Season 3: The End of Oil (Episode 5),,LG 2016 MStar M2 Low DTV Smart TV,00:23:26,00:23:26,US (United States)
Ashley,2021-09-13 17:21:51,00:21:32,,Explained: Season 3: Your Skin (Episode 7),,LG 2016 MStar M2 Low DTV Smart TV,00:21:32,00:21:32,US (United States)
Ashley,2021-09-13 07:37:58,00:01:30,Autoplayed: user action: None; ,Season 3 Trailer: The Circle,TRAILER,LG 2016 MStar M2 Low DTV Smart TV,00:01:30,00:01:30,US (United States)
Ashley,2021-09-13 06:34:16,00:27:34,,On the Verge: Season 1: The Beginning Of The End (Episode 12),,LG 2016 MStar M2 Low DTV Smart TV,00:27:39,00:27:39,US (United States)
Ashley,2021-09-13 06:04:01,00:30:07,,On the Verge: Season 1: What Comes Next (Episode 11),,LG 2016 MStar M2 Low DTV Smart TV,00:30:12,00:30:12,US (United States)
Ashley,2021-09-13 05:37:54,00:25:59,,On the Verge: Season 1: Lip Wax (Episode 10),,LG 2016 MStar M2 Low DTV Smart TV,00:26:04,00:26:04,US (United States)
Ashley,2021-09-13 05:12:07,00:25:38,,On the Verge: Season 1: Fresh (Episode 9),,LG 2016 MStar M2 Low DTV Smart TV,00:25:43,00:25:43,US (United States)
Ashley,2021-09-13 04:42:06,00:29:52,,On the Verge: Season 1: The Party (Episode 8),,LG 2016 MStar M2 Low DTV Smart TV,00:29:52,00:29:52,US (United States)
Ashley,2021-09-12 06:35:32,00:27:59,Autoplayed: user action: None; ,On the Verge: Season 1: The Party (Episode 8),,LG 2016 MStar M2 Low DTV Smart TV,00:28:04,Not latest view,US (United States)
Ashley,2021-09-12 06:05:15,00:30:08,,On the Verge: Season 1: The Human Condition (Episode 7),,LG 2016 MStar M2 Low DTV Smart TV,00:30:13,00:30:13,US (United States)
Ashley,2021-09-12 05:20:27,00:28:30,,On the Verge: Season 1: Some Things Passed (Episode 6),,LG 2016 MStar M2 Low DTV Smart TV,00:28:30,00:28:30,US (United States)
Ashley,2021-09-11 07:37:38,00:00:06,Autoplayed: user action: None; ,On the Verge: Season 1: Some Things Passed (Episode 6),,LG 2016 MStar M2 Low DTV Smart TV,00:00:11,Not latest view,US (United States)
Ashley,2021-09-11 07:07:05,00:30:26,,On the Verge: Season 1: Followers (Episode 5),,LG 2016 MStar M2 Low DTV Smart TV,00:30:31,00:30:31,US (United States)
Ashley,2021-09-11 06:38:52,00:28:06,,On the Verge: Season 1: The Cat That Shat (Episode 4),,LG 2016 MStar M2 Low DTV Smart TV,00:28:11,00:28:11,US (United States)
Ashley,2021-09-11 06:07:11,00:31:32,,On the Verge: Season 1: The Big Sneeze (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:31:37,00:31:37,US (United States)
Ashley,2021-09-11 05:40:10,00:26:48,Autoplayed: user action: User_Interaction; ,On the Verge: Season 1: Viva Italia! (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:27:39,00:27:39,US (United States)
Ashley,2021-09-11 05:07:35,00:32:24,,On the Verge: Season 1: Almost Two Months Earlier (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,00:32:24,00:32:24,US (United States)
Ashley,2021-09-10 05:09:58,00:41:05,,The Vampire Diaries: Season 5: Original Sin (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:41:55,00:41:55,US (United States)
Ashley,2021-09-10 03:48:03,00:42:15,,The Vampire Diaries: Season 5: True Lies (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:42:15,00:42:15,US (United States)
Ashley,2021-09-10 03:00:43,00:39:30,,Shadow and Bone: Season 1: No Mourners (Episode 8),,LG 2016 MStar M2 Low DTV Smart TV,00:39:52,00:39:52,US (United States)
Ashley,2021-09-10 02:13:20,00:47:15,,Shadow and Bone: Season 1: The Unsea (Episode 7),,LG 2016 MStar M2 Low DTV Smart TV,00:47:33,00:47:33,US (United States)
Ashley,2021-09-10 01:23:09,00:49:54,Autoplayed: user action: User_Interaction; ,Shadow and Bone: Season 1: The Heart is an Arrow (Episode 6),,LG 2016 MStar M2 Low DTV Smart TV,00:49:04,00:49:04,US (United States)
